status_id,num_likes,first_page_comment,comments_beyond_pageone
122366544456362_1342694889090182,1,1,1
122366544456362_1342655529094118,1,1,1
122366544456362_1342615029098168,0,1,0
122366544456362_1342590729100598,0,1,0
122366544456362_1342589912434013,0,1,0
122366544456362_1342587109100960,0,1,0
122366544456362_1342583442434660,1,3,0
122366544456362_1342555199104151,1,1,0
122366544456362_1342543575771980,1,3,0
122366544456362_1342529122440092,1,0,0
122366544456362_1342439722449032,2,1,0
122366544456362_1342438505782487,2,1,0
122366544456362_1341163075910030,45304,131,116
122366544456362_1342427155783622,2,2,0
122366544456362_1342422539117417,2,1,0
122366544456362_1342417435784594,2,1,0
122366544456362_1342401799119491,2,1,0
122366544456362_1342192769140394,2,0,0
122366544456362_953659324718901,1,0,0
122366544456362_1342096699150001,1,1,0
122366544456362_1342050835821254,3,1,0
122366544456362_1342006645825673,2,2,0
122366544456362_1341994889160182,2,4,1
122366544456362_1341928532500151,800,30,11
122366544456362_1341899082503096,3,8,0
122366544456362_1341896499170021,1,1,0
122366544456362_1341732095853128,107,9,0
122366544456362_1341863955839942,0,1,0
122366544456362_1341860862506918,0,1,0
122366544456362_1341842462508758,0,1,0
122366544456362_1341841835842154,0,2,0
122366544456362_1341841312508873,1,1,0
122366544456362_1341834819176189,0,0,0
122366544456362_1341834319176239,0,1,0
122366544456362_1341832422509762,1,2,0
122366544456362_1341818652511139,2,4,0
122366544456362_1341818015844536,0,0,0
122366544456362_1341719612521043,69577,837,416
122366544456362_1341798619179809,1,1,0
122366544456362_1341793492513655,0,0,0
122366544456362_1341778982515106,2,2,0
122366544456362_1341769375849400,1,1,0
122366544456362_1341766642516340,1,1,0
122366544456362_1341761592516845,0,0,0
122366544456362_1341739515852386,0,2,0
122366544456362_1341726462520358,33442,683,1295
122366544456362_1341726639187007,0,2,0
122366544456362_1341162249243446,40789,137,145
122366544456362_1341705695855768,0,2,0
122366544456362_1341703489189322,0,0,0
122366544456362_1341703355856002,0,0,0
122366544456362_1341703165856021,0,2,0
122366544456362_1341696422523362,0,1,0
122366544456362_1341688969190774,1,4,0
122366544456362_1341676902525314,0,0,0
122366544456362_1341665992526405,0,2,0
122366544456362_1341664595859878,1,2,0
122366544456362_1341652529194418,2,3,0
122366544456362_1341551479204523,1,3,0
122366544456362_1341437575882580,0,0,0
122366544456362_1341428245883513,1,8,0
122366544456362_1341409925885345,0,2,0
122366544456362_1341403635885974,0,0,0
122366544456362_1341402215886116,0,1,0
122366544456362_1341347752558229,1,2,0
122366544456362_1341339515892386,0,1,0
122366544456362_1341339105892427,0,1,0
122366544456362_1341338695892468,0,1,0
122366544456362_1341338539225817,1,1,0
122366544456362_1341338285892509,1,1,0
122366544456362_1341331725893165,0,0,0
122366544456362_1341321062560898,0,1,0
122366544456362_1341183462574658,204,179,769
122366544456362_1341307145895623,0,0,0
122366544456362_1341305445895793,0,1,0
122366544456362_1341303915895946,3,6,0
122366544456362_1341300812562923,0,3,0
122366544456362_1341296525896685,1,2,0
122366544456362_1341296519230019,0,1,0
122366544456362_1341296182563386,0,0,0
122366544456362_1341294912563513,1,2,0
122366544456362_1341263085900029,1,3,0
122366544456362_1341261445900193,0,1,0
122366544456362_1341194565906881,1,1,0
122366544456362_1341161402576864,36624,215,117
122366544456362_527458550764975,0,0,0
122366544456362_1341178802575124,221,14,6
122366544456362_1341170932575911,1,1,0
122366544456362_1341155779244093,72,5,2
122366544456362_1341150245911313,4,3,0
122366544456362_1341136335912704,1,1,0
122366544456362_1341134782579526,1,2,0
122366544456362_1341134555912882,0,1,0
122366544456362_1341120225914315,1,3,0
122366544456362_1341110059248665,0,1,0
122366544456362_1341045172588487,2,0,0
122366544456362_1341041345922203,0,2,0
122366544456362_1341020469257624,0,1,0
122366544456362_1341018015924536,1,1,0
122366544456362_1340982492594755,0,1,0
122366544456362_1340972772595727,2,1,0
122366544456362_1340971879262483,3,5,2
122366544456362_1340346275991710,14257,95,34
122366544456362_1340919292601075,0,1,0
122366544456362_1340919222601082,0,1,0
122366544456362_1340840045942333,1,0,0
122366544456362_1340829932610011,2,0,0
122366544456362_1340749345951403,0,1,0
122366544456362_1340672372625767,1,1,0
122366544456362_1340657839293887,0,1,0
122366544456362_1340650925961245,0,4,0
122366544456362_949968938431158,0,1,0
122366544456362_1340618912631113,3,2,0
122366544456362_1340594329300238,0,0,1
122366544456362_1340588009300870,0,1,0
122366544456362_1340553685970969,1,1,0
122366544456362_1340549772638027,0,1,0
122366544456362_1692933757648933,0,0,0
122366544456362_1340527959306875,0,0,0
122366544456362_1340517442641260,0,0,0
122366544456362_1340512795975058,0,1,0
122366544456362_1340497249309946,0,1,0
122366544456362_1340488472644157,0,1,0
122366544456362_1340486345977703,1,2,0
122366544456362_1340460899313581,0,2,0
122366544456362_1340460699313601,0,1,0
122366544456362_1340436239316047,0,2,0
122366544456362_1340386699321001,0,0,0
122366544456362_1340374445988893,1,3,0
122366544456362_1340354262657578,3,3,1
122366544456362_1340346345991703,0,2,0
122366544456362_1340341359325535,0,1,0
122366544456362_1340339482659056,0,1,0
122366544456362_1340323449327326,0,1,0
122366544456362_1340318422661162,24769,243,91
122366544456362_1340255902667414,0,0,0
122366544456362_1340252822667722,0,1,0
122366544456362_1340247389334932,0,1,0
122366544456362_1702225063379311,0,0,0
122366544456362_1340223446003993,0,0,0
122366544456362_1340211866005151,0,3,0
122366544456362_1340187589340912,1,1,0
122366544456362_1340139466012391,1,6,0
122366544456362_1340098082683196,0,0,0
122366544456362_1340045452688459,0,1,0
122366544456362_1340038759355795,0,1,0
122366544456362_1339917162701288,0,2,0
122366544456362_1339883589371312,0,2,0
122366544456362_1339877142705290,0,1,0
122366544456362_1339845292708475,0,0,0
122366544456362_979387928794385,0,0,1
122366544456362_1339741532718851,0,1,0
122366544456362_1339741192718885,0,2,0
122366544456362_1339741139385557,0,0,0
122366544456362_1339719969387674,0,2,0
122366544456362_1339648376061500,0,0,0
122366544456362_1339624009397270,0,0,0
122366544456362_1339611059398565,585,29,16
122366544456362_1339597699399901,0,0,1
122366544456362_1339597202733284,0,1,0
122366544456362_1339570869402584,0,0,0
122366544456362_1339568832736121,0,0,0
122366544456362_1339559089403762,0,1,0
122366544456362_1339520552740949,17695,145,57
122366544456362_1339558892737115,0,1,0
122366544456362_1339528569406814,2,0,0
122366544456362_1339519059407765,12640,143,35
122366544456362_1339502986076039,1,0,0
122366544456362_1339500539409617,2,1,0
122366544456362_1339481676078170,1,2,0
122366544456362_1339451602747844,0,1,0
122366544456362_1339439836082354,0,2,0
122366544456362_1339439816082356,0,1,0
122366544456362_1339439786082359,0,1,0
122366544456362_1339413112751693,3,3,0
122366544456362_1339410252751979,1,4,0
122366544456362_1339388886087449,2,2,0
122366544456362_1339386082754396,1,3,0
122366544456362_1339384332754571,1,3,0
122366544456362_1339383262754678,1,0,0
122366544456362_1339327226093615,0,3,0
122366544456362_1339301009429570,0,1,0
122366544456362_1339286582764346,0,3,0
122366544456362_174821929561352,1,0,0
122366544456362_1339266186099719,1,1,0
122366544456362_1339245802768424,2,0,0
122366544456362_1339242402768764,3,2,0
122366544456362_1339187112774293,1,1,0
122366544456362_1339186609441010,0,0,0
122366544456362_1339186446107693,0,0,0
122366544456362_1339185546107783,0,0,0
122366544456362_1339185356107802,0,0,0
122366544456362_1339185252774479,0,0,0
122366544456362_1339184936107844,0,0,0
122366544456362_1339184672774537,0,0,0
122366544456362_1339184576107880,0,0,0
122366544456362_1339184376107900,0,0,0
122366544456362_1339184272774577,0,0,0
122366544456362_1339184189441252,0,0,0
122366544456362_1339184002774604,0,0,0
122366544456362_1339183899441281,0,0,0
122366544456362_1339183719441299,0,0,0
122366544456362_1339183596107978,0,0,0
122366544456362_1339183449441326,0,0,0
122366544456362_1339183196108018,0,0,0
122366544456362_1339182966108041,0,1,0
122366544456362_137598849961566,0,0,0
122366544456362_1339032702789734,0,1,0
122366544456362_1338994956126842,0,0,0
122366544456362_1338984102794594,1,1,0
122366544456362_1338973712795633,0,1,0
122366544456362_1338942072798797,3,2,0
122366544456362_1338933489466322,0,1,0
122366544456362_1338865232806481,1,2,0
122366544456362_1338862319473439,1,4,0
122366544456362_1338827722810232,0,1,0
122366544456362_1338823399477331,0,1,0
122366544456362_1338822872810717,0,1,0
122366544456362_1338821502810854,0,0,0
122366544456362_1338805012812503,0,1,0
122366544456362_1068335113226431,0,0,0
122366544456362_1338792569480414,0,2,0
122366544456362_1068305983229344,0,0,0
122366544456362_1338765586149779,1,3,0
122366544456362_1338759956150342,0,5,0
122366544456362_1338757576150580,113,28,4
122366544456362_1338753509484320,0,0,0
122366544456362_1338698632823141,0,1,0
122366544456362_1338689556157382,1,1,0
122366544456362_1338637349495936,1,3,0
122366544456362_1338634919496179,20969,118,32
122366544456362_1338634792829525,0,1,0
122366544456362_1338634796162858,0,1,0
122366544456362_1338628206163517,0,1,0
122366544456362_1338627189496952,0,1,0
122366544456362_1338620862830918,0,0,0
122366544456362_1338604162832588,0,1,0
122366544456362_1338602592832745,0,3,0
122366544456362_1338599552833049,0,1,0
122366544456362_465123843692215,0,0,0
122366544456362_1338585566167781,1,6,0
122366544456362_1338585402834464,0,0,0
122366544456362_1338585346167803,0,0,0
122366544456362_465107353693864,0,0,0
122366544456362_465105807027352,0,1,0
122366544456362_465105720360694,0,1,0
122366544456362_1338548152838189,0,1,0
122366544456362_1338537806172557,0,3,0
122366544456362_1338537172839287,0,7,0
122366544456362_1338530649506606,0,3,0
122366544456362_1338461456180192,0,2,0
122366544456362_235165766817763,0,0,0
122366544456362_1338212282871776,0,1,0
122366544456362_514112238775814,1,0,0
122366544456362_514112202109151,1,0,0
122366544456362_1338156622877342,7,9,0
122366544456362_1338147536211584,1,1,0
122366544456362_1338120709547600,0,1,0
122366544456362_1338068739552797,1,2,0
122366544456362_1337994276226910,0,0,0
122366544456362_1337982132894791,0,1,0
122366544456362_1337948332898171,1,3,0
122366544456362_1337943766231961,0,2,0
122366544456362_1337902782902726,0,1,0
122366544456362_1337901489569522,1,2,0
122366544456362_1337882896238048,0,0,0
122366544456362_1337876586238679,0,0,0
122366544456362_1337862809573390,0,0,0
122366544456362_1337839646242373,0,0,0
122366544456362_1337838886242449,0,0,0
122366544456362_1337836449576026,151,43,9
122366544456362_1337825419577129,0,6,0
122366544456362_1337785139581157,0,2,0
122366544456362_1337774212915583,40650,202,72
122366544456362_1337753212917683,0,1,0
122366544456362_1337751816251156,2,0,0
122366544456362_1337677712925233,1,1,0
122366544456362_1337662939593377,0,5,0
122366544456362_1337651092927895,0,2,0
122366544456362_1337650999594571,0,0,0
122366544456362_1337649962928008,0,1,0
122366544456362_1337649759594695,0,0,0
122366544456362_1337636406262697,0,0,0
122366544456362_1337618942931110,0,1,0
122366544456362_1337578129601858,2,2,0
122366544456362_1266479693380348,1,0,0
122366544456362_1337544776271860,1,6,0
122366544456362_1337516912941313,0,0,0
122366544456362_1337447842948220,0,1,0
122366544456362_1337434982949506,0,0,0
122366544456362_1337369426289395,0,1,0
122366544456362_1337366426289695,0,1,0
122366544456362_1337365069623164,0,1,0
122366544456362_1337333779626293,0,0,0
122366544456362_1337209356305402,0,3,0
122366544456362_1337172609642410,2,0,0
122366544456362_1337159819643689,0,5,0
122366544456362_1337144342978570,0,1,0
122366544456362_1337144049645266,0,1,0
122366544456362_1337128609646810,0,0,0
122366544456362_1337128489646822,0,0,0
122366544456362_1337119546314383,1,1,0
122366544456362_1337112352981769,0,0,0
122366544456362_1337107379648933,0,1,0
122366544456362_1337102402982764,0,1,0
122366544456362_1337080416318296,1,0,0
122366544456362_1337078472985157,0,1,0
122366544456362_1337062532986751,0,1,0
122366544456362_1337054879654183,0,0,0
122366544456362_1337033496322988,0,3,0
122366544456362_1337029249656746,0,2,0
122366544456362_1337013249658346,0,0,0
122366544456362_1336987342994270,0,2,0
122366544456362_1336934376332900,1,0,0
122366544456362_1336933409666330,0,0,0
122366544456362_1336933036333034,0,2,0
122366544456362_1336928096333528,0,0,0
122366544456362_1336927999666871,0,0,0
122366544456362_1336927963000208,0,0,0
122366544456362_1336926216333716,0,1,0
122366544456362_1336921809667490,0,0,0
122366544456362_1336915449668126,0,0,0
122366544456362_1336900559669615,0,2,0
122366544456362_1336894566336881,0,0,0
122366544456362_1336893766336961,0,0,0
122366544456362_1336893443003660,0,0,0
122366544456362_1336893099670361,0,0,0
122366544456362_1336892836337054,0,0,0
122366544456362_1336892586337079,0,0,0
122366544456362_1336877503005254,0,1,0
122366544456362_1336873263005678,0,1,0
122366544456362_1336867523006252,0,1,0
122366544456362_1335239896502348,28803,130,25
122366544456362_1336825516343786,0,0,0
122366544456362_1336822573010747,0,0,0
122366544456362_1336809126345425,1,1,0
122366544456362_1336808446345493,1,0,0
122366544456362_1336803893012615,0,0,0
122366544456362_1336802926346045,0,0,0
122366544456362_1336768216349516,0,1,0
122366544456362_1336581866368151,2,4,0
122366544456362_1336535736372764,1,2,0
122366544456362_1336517146374623,2,2,0
122366544456362_1336514556374882,2,1,0
122366544456362_1336502673042737,1,0,0
122366544456362_1336473259712345,1,0,0
122366544456362_1336469216379416,1,2,0
122366544456362_1336443236382014,1,0,0
122366544456362_1336409066385431,2,3,0
122366544456362_1336404143052590,1,2,0
122366544456362_1336400133052991,0,3,0
122366544456362_1336391189720552,0,1,0
122366544456362_1336382436388094,0,1,0
122366544456362_1336320346394303,1,1,0
122366544456362_1336260596400278,0,0,0
122366544456362_1336255683067436,0,1,0
122366544456362_1336245946401743,0,1,0
122366544456362_1336245299735141,0,0,0
122366544456362_1336245029735168,0,2,0
122366544456362_1336244229735248,0,0,0
122366544456362_1336243676401970,0,2,0
122366544456362_1336243356402002,0,2,0
122366544456362_1336243099735361,0,2,0
122366544456362_1336241516402186,0,1,0
122366544456362_1336241196402218,0,0,0
122366544456362_1336240966402241,0,2,0
122366544456362_1336240719735599,0,0,0
122366544456362_1336204683072536,0,2,0
122366544456362_552421394926002,0,0,0
122366544456362_1336182543074750,0,1,0
122366544456362_1336178239741847,0,1,0
122366544456362_1336167596409578,109,32,1
122366544456362_1336167256409612,0,1,0
122366544456362_1336096939749977,1,4,0
122366544456362_1336042019755469,0,1,0
122366544456362_1336012379758433,0,1,0
122366544456362_1335997326426605,1,1,0
122366544456362_1335239346502403,27520,182,45
122366544456362_1335914356434902,1,1,0
122366544456362_659666827507218,2,0,0
122366544456362_1335875173105487,0,0,0
122366544456362_1335834866442851,3,5,0
122366544456362_1335833886442949,0,1,0
122366544456362_1335712696455068,0,1,0
122366544456362_1335572446469093,4,2,0
122366544456362_976668232399688,1,1,0
122366544456362_1653538104895973,0,0,0
122366544456362_1335515066474831,1,0,0
122366544456362_1335489596477378,2,1,0
122366544456362_1335481693144835,0,1,0
122366544456362_1335447916481546,1,0,0
122366544456362_1335447699814901,0,0,0
122366544456362_1335447673148237,1,1,0
122366544456362_1335438923149112,0,1,0
122366544456362_1335437023149302,0,1,0
122366544456362_1335399173153087,0,1,0
122366544456362_1335394516486886,0,1,0
122366544456362_1335391429820528,0,2,0
122366544456362_1335347076491630,0,0,0
122366544456362_1335299916496346,1,1,0
122366544456362_1335293003163704,3,3,4
122366544456362_1335290393163965,117,27,8
122366544456362_1335275663165438,2,0,0
122366544456362_1335270526499285,0,0,0
122366544456362_1335240333168971,0,0,0
122366544456362_1335238929835778,41966,176,86
122366544456362_1335237336502604,0,0,0
122366544456362_1335121069847564,0,0,0
122366544456362_1335120276514310,0,0,0
122366544456362_1335119496514388,0,0,0
122366544456362_1335109363182068,0,1,0
122366544456362_1335040663188938,1,1,0
122366544456362_1363246247036737,1,2,0
122366544456362_1335025123190492,2,1,0
122366544456362_1334984753194529,1,0,0
122366544456362_1334647829894888,0,0,0
122366544456362_1334559639903707,0,1,0
122366544456362_1334558479903823,0,1,0
122366544456362_1334545643238440,0,2,0
122366544456362_1334520546574283,1,3,0
122366544456362_1334513586574979,0,3,0
122366544456362_1334503903242614,0,0,0
122366544456362_1334503466575991,0,0,0
122366544456362_1334424773250527,1,2,0
122366544456362_1334397693253235,1,0,0
122366544456362_1334385536587784,2,2,0
122366544456362_1334385379921133,5,16,0
122366544456362_1334374916588846,1,3,0
122366544456362_1334373119922359,1,1,0
122366544456362_1334338649925806,2,2,0
122366544456362_1334279179931753,1,1,0
122366544456362_1334246859934985,1,1,0
122366544456362_1334244193268585,1,0,0
122366544456362_1334229923270012,23393,101,35
122366544456362_1334221249937546,1,2,0
122366544456362_1334209609938710,1,4,0
122366544456362_1334209486605389,1,1,0
122366544456362_1334199523273052,0,1,0
122366544456362_1334173096609028,0,0,0
122366544456362_1334171649942506,1,1,0
122366544456362_1334168629942808,0,0,0
122366544456362_1334121883280816,0,2,0
122366544456362_1334121723280832,0,1,0
122366544456362_1334120599947611,1,1,0
122366544456362_1334116646614673,0,2,0
122366544456362_1334098516616486,0,0,0
122366544456362_1334047853288219,0,1,0
122366544456362_1334030273289977,1,1,0
122366544456362_1334029666623371,0,1,0
122366544456362_1334026516623686,0,1,0
122366544456362_1333765066649831,1,4,0
122366544456362_1333764976649840,0,0,0
122366544456362_1333764403316564,0,1,0
122366544456362_1333745906651747,0,1,0
122366544456362_1333739983319006,0,1,0
122366544456362_1333724019987269,0,1,0
122366544456362_1333709109988760,0,1,0
122366544456362_1333704403322564,0,2,0
122366544456362_1333658116660526,0,1,0
122366544456362_1333647413328263,0,0,0
122366544456362_1333638519995819,0,1,0
122366544456362_1333618669997804,0,1,0
122366544456362_1333609676665370,0,1,0
122366544456362_1333608553332149,0,1,0
122366544456362_1333603253332679,0,1,0
122366544456362_1333579826668355,1,0,0
122366544456362_1333558750003796,3,3,0
122366544456362_1333553863337618,1,1,0
122366544456362_1333541836672154,0,1,0
122366544456362_1333536233339381,0,2,0
122366544456362_1333535766672761,0,1,0
122366544456362_1333504710009200,0,2,0
122366544456362_1333502180009453,0,3,0
122366544456362_1333468370012834,1,2,0
122366544456362_1333452483347756,0,0,0
122366544456362_1333440473348957,22764,111,25
122366544456362_1333427646683573,0,1,0
122366544456362_1333422036684134,0,1,0
122366544456362_1333421470017524,0,3,0
122366544456362_1333410133351991,0,2,0
122366544456362_1523072717994323,0,0,0
122366544456362_1333387433354261,0,1,0
122366544456362_1333372483355756,0,1,0
122366544456362_1333363930023278,2,0,0
122366544456362_905394159578547,0,0,0
122366544456362_1333339673359037,0,1,0
122366544456362_1333338066692531,1,5,0
122366544456362_1333332680026403,1,5,0
122366544456362_1333285806697757,0,0,0
122366544456362_1333280496698288,0,1,0
122366544456362_1333267703366234,0,1,0
122366544456362_1333188793374125,4,2,0
122366544456362_1333172150042456,1,1,0
122366544456362_1333164126709925,1,1,0
122366544456362_1333161576710180,1,3,0
122366544456362_1333147076711630,1,1,0
122366544456362_1333145926711745,0,1,0
122366544456362_1333144466711891,0,1,0
122366544456362_1333141473378857,0,0,0
122366544456362_1333141446712193,0,0,0
122366544456362_1333141400045531,0,0,0
122366544456362_1333104543382550,0,1,0
122366544456362_1332817286744609,0,2,0
122366544456362_1332816136744724,0,0,0
122366544456362_1332811070078564,3,4,0
122366544456362_1332808890078782,1,2,0
122366544456362_1332780276748310,0,0,0
122366544456362_1332775823415422,0,1,0
122366544456362_1332741873418817,2,1,0
122366544456362_1332740246752313,0,1,0
122366544456362_1332729790086692,1,1,1
122366544456362_1332673156759022,1,1,0
122366544456362_1332670176759320,0,0,0
122366544456362_1332656950093976,3,15,0
122366544456362_1332638893429115,0,2,0
122366544456362_1332632813429723,0,1,0
122366544456362_1332625606763777,0,0,0
122366544456362_1332623166764021,134,37,7
122366544456362_1670878286507620,0,1,0
122366544456362_1332545580105113,44659,254,146
122366544456362_1332539926772345,0,0,0
122366544456362_1332538653439139,0,0,0
122366544456362_1332536660106005,0,1,0
122366544456362_1332522256774112,2,1,0
122366544456362_1332513320108339,0,1,0
122366544456362_1332511403441864,0,2,0
122366544456362_1332510276775310,1,0,0
122366544456362_1332510150108656,0,0,0
122366544456362_1332509790108692,0,0,0
122366544456362_1332509546775383,0,0,0
122366544456362_1332509136775424,0,0,0
122366544456362_1332507680108903,0,6,0
122366544456362_1332506520109019,0,0,0
122366544456362_1332505996775738,0,6,0
122366544456362_1332504893442515,3,0,0
122366544456362_1332490800110591,0,1,0
122366544456362_1332486070111064,0,1,0
122366544456362_1332479390111732,4,3,0
122366544456362_491409047710417,4,0,0
122366544456362_1332452200114451,1,2,0
122366544456362_1332439943449010,1,4,0
122366544456362_1332419486784389,0,3,0
122366544456362_1332415490118122,25,0,0
122366544456362_1332412073451797,0,1,0
122366544456362_1332362310123440,0,0,0
122366544456362_681026832038864,0,0,0
122366544456362_1332080510151620,2,3,0
122366544456362_1332065606819777,1,1,0
122366544456362_1332049270154744,0,2,0
122366544456362_1332040126822325,0,1,0
122366544456362_1332037380155933,0,0,0
122366544456362_1332037280155943,0,1,0
122366544456362_1331997006826637,0,1,0
122366544456362_1331990613493943,1,0,0
122366544456362_1331988986827439,1,0,0
122366544456362_1331978320161839,2,0,0
122366544456362_1331966830162988,1,1,0
122366544456362_1331935490166122,1,1,0
122366544456362_1331927506833587,2,0,0
122366544456362_1331913396834998,1,0,0
122366544456362_1331901543502850,96325,268,134
122366544456362_1331890426837295,3,1,1
122366544456362_1331864413506563,2,1,0
122366544456362_1331838846842453,62436,313,61
122366544456362_1331837730175898,1,1,0
122366544456362_1331832426843095,2,1,0
122366544456362_1331824963510508,8,0,0
122366544456362_1331823160177355,263,10,10
122366544456362_1331815370178134,4,1,0
122366544456362_1331796803513324,1,1,0
122366544456362_1331792940180377,1,1,0
122366544456362_1331784973514507,0,0,0
122366544456362_1331777696848568,0,2,0
122366544456362_1331737903519214,1426,135,17
122366544456362_1331733520186319,0,2,0
122366544456362_1331712740188397,0,2,0
122366544456362_1331693660190305,0,2,0
122366544456362_1331677290191942,0,0,0
122366544456362_1331671593525845,0,1,0
122366544456362_1331669266859411,0,1,0
122366544456362_1331570826869255,4,1,0
122366544456362_1331287246897613,0,2,0
122366544456362_1331275886898749,0,1,0
122366544456362_997185340351132,0,0,0
122366544456362_1331256563567348,1,1,0
122366544456362_1331229600236711,1,3,0
122366544456362_1331155320244139,0,1,0
122366544456362_1331108216915516,0,2,0
122366544456362_747084285393477,1,3,0
122366544456362_1331043640255307,1,0,0
122366544456362_1330969083596096,2,2,0
122366544456362_1330944830265188,0,1,0
122366544456362_1330922763600728,0,0,0
122366544456362_1330920106934327,0,0,0
122366544456362_1330916806934657,0,1,0
122366544456362_1330165543676450,23637,103,53
122366544456362_1330906066935731,0,0,0
122366544456362_1330900273602977,0,0,0
122366544456362_1330880363604968,0,1,0
122366544456362_1330872593605745,1,1,2
122366544456362_1330858393607165,0,0,0
122366544456362_1330857073607297,0,2,0
122366544456362_1330854580274213,0,1,0
122366544456362_1330854023607602,0,2,0
122366544456362_1330853090274362,0,1,0
122366544456362_1327877510571920,21127,62,39
122366544456362_1330828573610147,193,10,3
122366544456362_1330080657018272,12113,52,11
122366544456362_1330801533612851,0,1,0
122366544456362_1330797173613287,1,2,0
122366544456362_1330794200280251,2,5,0
122366544456362_1330790843613920,1,0,0
122366544456362_1330782150281456,2,2,0
122366544456362_1330779246948413,2,1,0
122366544456362_1330756256950712,2,1,8
122366544456362_1330748726951465,0,2,0
122366544456362_1330475913645413,0,0,0
122366544456362_1330455136980824,0,1,0
122366544456362_1330394990320172,1,1,0
122366544456362_1330392840320387,0,0,0
122366544456362_1330376650322006,612,16,5
122366544456362_1330341326992205,1,5,0
122366544456362_818930138229081,0,0,0
122366544456362_1330227460336925,0,1,0
122366544456362_1330226460337025,0,1,0
122366544456362_1330213857004952,1,0,0
122366544456362_1330196537006684,0,0,0
122366544456362_1330194560340215,0,0,0
122366544456362_1330171653675839,0,1,0
122366544456362_1330161980343473,3215,39,204
122366544456362_1330156960343975,0,4,0
122366544456362_1330149547011383,0,1,0
122366544456362_1330149290344742,0,2,0
122366544456362_1330147217011616,0,1,0
122366544456362_1330146080345063,0,0,0
122366544456362_1330144743678530,0,1,0
122366544456362_1330126043680400,0,1,0
122366544456362_1330121283680876,0,1,0
122366544456362_1330107463682258,0,1,0
122366544456362_1330097807016557,0,4,0
122366544456362_1330079357018402,0,2,0
122366544456362_1330059650353706,78,9,0
122366544456362_1330043117022026,0,2,0
122366544456362_1330034630356208,0,1,0
122366544456362_1330033337023004,1,2,0
122366544456362_1330031587023179,0,4,0
122366544456362_1330027453690259,0,1,0
122366544456362_1330020457024292,0,1,0
122366544456362_1330019543691050,0,0,0
122366544456362_1330012133691791,1,0,0
122366544456362_1327877130571958,25966,121,53
122366544456362_1329953077031030,0,5,0
122366544456362_1329946380365033,0,0,0
122366544456362_1329901993702805,0,1,0
122366544456362_1329891510370520,0,0,0
122366544456362_1329805083712496,1,1,0
122366544456362_1329718280387843,3,2,0
122366544456362_1329666117059726,0,1,0
122366544456362_1329658940393777,0,0,0
122366544456362_1329582443734760,0,0,0
122366544456362_1329556660404005,1,2,0
122366544456362_1329550947071243,0,1,0
122366544456362_1329518623741142,1,6,0
122366544456362_1329481050411566,0,1,0
122366544456362_1329480407078297,1,2,0
122366544456362_1329441857082152,0,1,0
122366544456362_1329441163748888,1,1,0
122366544456362_1329437997082538,0,1,0
122366544456362_1329408197085518,93,21,4
122366544456362_1329390710420600,0,1,0
122366544456362_1329387467087591,0,1,0
122366544456362_1329380697088268,1,0,0
122366544456362_1329339770425694,1,0,0
122366544456362_1329336693759335,3,0,0
